wavelength, flux 
452.900,  0.451 
453.000,  0.627 
453.100,  0.389 
453.200,  0.638 
453.300,  0.343 
453.400,  0.461 
453.500,  0.240 
453.600,  0.221 
453.700,  0.726 
453.800,  0.723 
453.900,  0.772 
454.000,  0.662 
454.100,  0.512 
454.200,  0.622 
454.300,  0.779 
454.400,  0.689 
454.500,  0.421 
454.600,  0.433 
454.700,  0.650 
454.800,  0.616 
454.900,  0.501 
455.000,  0.681 
455.100,  0.840 
455.200,  0.597 
455.300,  0.638 
455.400,  0.555 
455.500,  0.509 
455.600,  0.526 
455.700,  0.784 
455.800,  0.717 
455.900,  0.794 
456.000,  0.687 
456.100,  0.743 
456.200,  0.815 
456.300,  0.708 
456.400,  0.713 
456.500,  0.711 
456.600,  0.702 
456.700,  0.806 
456.800,  0.828 
456.900,  0.755 
457.000,  0.666 
457.100,  0.513 
457.200,  0.543 
457.300,  0.779 
457.400,  0.802 
457.500,  0.707 
457.600,  0.752 
457.700,  0.641 
457.800,  0.628 
457.900,  0.482 
458.000,  0.389 
458.100,  0.440 
458.200,  0.592 
458.300,  0.795 
458.400,  0.710 
458.500,  0.614 
458.600,  0.261 
458.700,  0.659 
458.800,  0.729 
458.900,  0.714 
459.000,  0.737 
459.100,  0.598 
459.200,  0.633 
459.300,  0.624 
459.400,  0.603 
459.500,  0.689 
459.600,  0.676 
459.700,  0.684 
459.800,  0.611 
459.900,  0.751 
460.000,  0.658 
460.100,  0.434 
460.200,  0.652 
460.300,  0.498 
460.400,  0.785 
460.500,  0.674 
460.600,  0.698 
460.700,  0.700 
460.800,  0.766 
460.900,  0.817 
461.000,  0.773 
461.100,  0.540 
461.200,  0.779 
461.300,  0.563 
461.400,  0.696 
461.500,  0.815 
461.600,  0.478 
461.700,  0.574 
461.800,  0.770 
461.900,  0.660 
462.000,  0.705 
462.100,  0.783 
462.200,  0.651 
462.300,  0.597 
462.400,  0.752 
462.500,  0.755 
462.600,  0.491 
462.700,  0.677 
462.800,  0.732 
462.900,  0.656 
463.000,  0.740 
463.100,  0.762 
463.200,  0.729 
463.300,  0.593 
463.400,  0.681 
463.500,  0.710 
463.600,  0.696 
463.700,  0.658 
463.800,  0.573 
463.900,  0.656 
464.000,  0.466 
464.100,  0.708 
464.200,  0.828 
464.300,  0.748 
464.400,  0.728 
464.500,  0.665 
464.600,  0.356 
464.700,  0.601 
464.800,  0.705 
464.900,  0.607 
465.000,  0.713 
465.100,  0.570 
465.200,  0.433 
465.300,  0.704 
465.400,  0.682 
465.500,  0.612 
465.600,  0.561 
465.700,  0.669 
465.800,  0.825 
465.900,  0.783 
466.000,  0.821 
466.100,  0.783 
466.200,  0.747 
466.300,  0.730 
466.400,  0.702 
466.500,  0.719 
466.600,  0.709 
466.700,  0.576 
466.800,  0.424 
466.900,  0.599 
467.000,  0.709 
467.100,  0.785 
467.200,  0.730 
467.300,  0.577 
467.400,  0.780 
467.500,  0.522 
467.600,  0.768 
467.700,  0.716 
467.800,  0.732 
467.900,  0.580 
468.000,  0.663 
468.100,  0.663 
468.200,  0.448 
468.300,  0.689 
468.400,  0.703 
468.500,  0.531 
468.600,  0.662 
468.700,  0.615 
468.800,  0.707 
468.900,  0.664 
469.000,  0.653 
469.100,  0.528 
469.200,  0.700 
469.300,  0.711 
469.400,  0.718 
469.500,  0.739 
469.600,  0.774 
469.700,  0.624 
469.800,  0.737 
469.900,  0.478 
470.000,  0.710 
470.100,  0.633 
470.200,  0.714 
470.300,  0.495 
470.400,  0.713 
470.500,  0.716 
470.600,  0.700 
470.700,  0.609 
